,adult,budget,id,revenue,runtime,views,likes,dislikes,n_trailers,daysSinceStart,dayInYear,Mystery,Romance,Family,Science Fiction,Horror,Crime,Drama,Fantasy,Western,Animation,Music,Adventure,Foreign,Action,TV Movie,Comedy,Documentary,War,Thriller,History,numlang,cn,da,de,en,es,fr,hi,it,ja,ko,ml,ru,ta,zh
3842,False,185000000,62177,538983207.0,93.0,17754484,41187,3272,4,35563,172,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3843,False,9000000,86467,8303261.0,102.0,13448,29,0,1,35459,68,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3844,False,40000000,76494,79700000.0,110.0,23141,15,2,1,35528,137,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3845,False,69000000,72331,112265139.0,94.0,1902862,3767,294,3,35562,171,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3846,False,4600000,44877,1163967.0,117.0,491091,246,38,2,34813,152,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3847,False,12000000,96399,9622846.0,145.0,335507,1054,29,1,35543,152,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3848,False,75000000,80585,59418613.0,123.0,13348,11,3,1,35555,164,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3849,False,10000000,88005,9636289.0,101.0,1126590,570,21,1,35564,173,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3850,False,50000000,72105,549368315.0,106.0,21321981,42237,2528,1,35571,180,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3851,False,7000000,77930,167221571.0,110.0,2380597,2435,271,1,35570,179,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3852,False,25000000,83770,8784318.0,137.0,300831,644,32,1,35533,142,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3853,False,215000000,1930,752215857.0,136.0,13812958,39904,4071,1,35569,178,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3854,False,95000000,57800,877244782.0,88.0,475508,676,56,2,35568,177,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3855,False,1800000,84175,21107746.0,93.0,248952,894,25,1,35571,180,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3856,False,16000000,98548,12434778.0,114.0,2114222,2328,232,1,35571,180,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3857,False,45000000,82525,82966152.0,131.0,2490996,2962,280,1,35578,187,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3858,False,68000000,80035,68267862.0,98.0,347257,748,24,1,35598,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3859,False,8000000,84165,1653792.0,91.0,36212,0,0,1,35478,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3860,False,10000000,73567,3665069.0,102.0,111786,77,5,1,35278,252,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3861,False,125000000,64635,198802074.0,121.0,2826274,5139,485,1,35605,214,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3862,False,200000000,37724,1108561013.0,143.0,36250072,76481,3081,3,35689,298,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3863,False,30000000,82696,114281051.0,100.0,7103,2,0,1,35610,219,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3864,False,60000000,77174,107139399.0,90.0,294956,780,41,1,35606,215,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3865,False,22000000,82650,77112176.0,94.0,1466999,2486,245,1,35605,214,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3866,False,8000000,79224,49000000.0,122.0,11826,2,1,1,35247,221,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3867,False,2000000,109513,14400000.0,100.0,1071004,1156,133,1,35625,234,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3868,False,35000000,49526,31083599.0,91.0,4224752,10490,702,2,35627,236,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3869,False,26000000,82633,53676580.0,115.0,104810,746,15,1,35632,241,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3870,False,5000000,71668,8493728.0,83.0,7066482,4199,2233,1,35522,131,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3871,False,3000000,89691,3010.0,90.0,288932,308,82,1,35438,47,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3872,False,14000000,77883,85446075.0,92.0,21874,18,2,1,35633,242,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3873,False,25000000,48034,48531470.0,154.0,627116,539,39,1,34953,292,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3874,False,17000000,79694,9627492.0,82.0,183964,167,25,1,35626,235,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3875,False,3000000,84174,11947954.0,87.0,1304444,1306,120,1,35609,218,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3876,False,17000000,114150,115350426.0,112.0,407327,1117,33,1,35662,271,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3877,False,20000000,77948,16863583.0,93.0,48460,32,4,1,35485,94,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3878,False,30000000,59967,47042000.0,118.0,1387873,3985,103,1,35660,269,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3879,False,70000000,87428,58058367.0,116.0,1409722,3430,596,2,35556,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3880,False,2500000,84329,3325038.0,85.0,33965,51,3,1,35619,228,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3881,False,65000000,71679,240159255.0,95.0,11693780,30430,2799,3,35646,255,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3882,False,50000000,49049,41037742.0,95.0,4713296,12800,1296,2,35641,250,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3883,False,12000000,60599,35485056.0,100.0,1057290,874,98,1,35648,257,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3884,False,13000000,84892,33400000.0,102.0,444645,1847,30,1,35654,263,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3885,False,3800000,103663,16800000.0,115.0,940476,1930,88,1,35631,240,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3886,False,250000,91911,23859.0,97.0,34412,88,5,1,34773,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3887,False,2000000,102784,1620436.0,108.0,23339,57,1,1,35410,19,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3888,False,14000000,88036,24637469.0,116.0,588483,1181,56,1,35620,229,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3889,False,14000000,75638,13551174.0,119.0,258934,296,18,1,35452,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3890,False,12500000,82390,1353868.0,107.0,515050,290,25,1,35648,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3891,False,8000000,88273,7594693.0,137.0,118858,367,21,1,35479,88,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3892,False,6900000,82505,44287131.0,101.0,4784324,8080,621,1,35655,264,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3893,False,9500000,110160,12250.0,168.0,269330,967,26,1,35529,138,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3894,False,15400000,97365,25762027.0,123.0,105770,180,6,2,35528,137,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3895,False,12000000,101267,32726956.0,93.0,529104,1851,98,1,35570,179,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3896,False,39000000,62214,35287788.0,87.0,1652326,5071,220,1,35668,277,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3897,False,3000000,82507,77712439.0,110.0,2508043,6092,320,1,35479,88,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3898,False,85000000,76492,358375603.0,91.0,3991448,10174,556,1,35654,263,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3899,False,44500000,68734,232324128.0,120.0,100464,312,25,1,35675,284,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3900,False,15000000,86838,19422261.0,110.0,1637277,6630,152,1,35641,250,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3901,False,30000000,57089,13521829.0,86.0,267491,533,134,1,35144,118,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3902,False,1400000,117691,4100000.0,320.0,2262235,4895,325,1,35564,173,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3903,False,5000000,82990,142817992.0,95.0,4138777,6763,1389,4,35681,290,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3904,False,102000000,83542,130482868.0,172.0,5263157,11909,630,6,35690,299,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3905,False,20000000,61012,52302796.0,94.0,3564349,1339,116,1,35674,283,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3906,False,2500000,43937,352810.0,100.0,57321,41,2,2,34331,35,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3907,False,15000000,64689,37930465.0,97.0,199513,519,32,1,35654,263,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3908,False,1000000,113947,9138338.0,98.0,1348620,1758,102,1,35513,122,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3909,False,500000,84341,376597.0,85.0,122557,505,23,1,35646,255,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3910,False,165000000,82690,471222889.0,108.0,1630473,8182,277,1,35696,305,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3911,False,17000000,47878,946461.0,105.0,18504,21,1,1,24714,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3912,False,21000000,82693,205738714.0,122.0,480523,643,28,4,35642,251,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3913,False,31000000,87502,161772375.0,138.0,306070,648,25,1,35697,306,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3914,False,120000000,87827,609016565.0,127.0,6041953,13304,923,1,35715,324,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,6.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3915,False,15000000,97430,15608545.0,96.0,1122104,1329,122,1,35697,306,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3916,False,2500000,79070,3358.0,98.0,83784,73,9,1,35343,317,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3917,False,35000000,127493,2106557.0,96.0,3679803,2621,1225,1,35528,137,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3918,False,8900000,86837,29844753.0,127.0,8986,23,4,1,35573,182,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3919,False,5000000,56928,31649.0,98.0,352602,182,30,1,34815,154,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3920,False,65000000,72976,275293450.0,149.0,11540314,24767,3417,4,35704,313,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3921,False,120000000,50620,829000000.0,115.0,5907368,14449,574,3,35708,317,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3922,False,65000000,60747,44806783.0,93.0,5775570,15178,2570,1,35716,325,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3923,False,145000000,81188,306941670.0,97.0,5901866,16818,621,1,35716,325,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3924,False,12000000,97614,66351.0,95.0,5841859,5893,511,1,35703,312,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3925,False,10000000,102780,89237.0,118.0,1355624,2588,217,1,35643,252,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3926,False,33000000,85446,140470746.0,99.0,381718,430,24,1,35598,207,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3927,False,30000000,76349,108348.0,125.0,8938,11,0,1,35209,183,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3928,False,250000000,49051,1021103568.0,169.0,7369740,26176,663,20,35721,330,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3929,False,26350000,84305,1576687.0,94.0,205380,100,22,1,35564,173,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3930,False,13000000,106135,1832541.0,95.0,16957,104,69,1,35529,138,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3931,False,500000,117629,116207.0,84.0,968665,2000,206,1,35527,136,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3932,False,4437508,127501,2804874.0,155.0,299383,554,42,1,35648,257,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3933,False,40000000,97630,132820716.0,157.0,8009996,10858,2497,2,35744,353,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3934,False,20000000,139567,4636169.0,97.0,6926982,8065,418,1,35634,243,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3935,False,35000000,82654,116980662.0,97.0,2922134,16921,542,1,35787,30,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3936,False,40000000,82687,41863726.0,95.0,1246637,217,20,4,35744,353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3937,False,60000000,75780,218340595.0,130.0,540258,311,100,1,35745,354,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3938,False,100000000,68718,425368238.0,165.0,409597,1300,68,5,35750,359,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3939,False,35000000,89492,88058786.0,134.0,902368,181,18,3,35745,354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3940,False,42000000,80278,180274123.0,113.0,12575984,44860,1449,1,35643,252,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3941,False,61000000,82695,441809770.0,157.0,3312491,14260,285,1,35743,352,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3942,False,20000000,128270,610792.0,112.0,41765,0,0,1,35746,355,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3943,False,11000000,121826,59520298.0,98.0,98199,188,9,1,35642,251,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3944,False,25000000,88042,119772232.0,104.0,1787553,2163,280,2,35750,359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3945,False,15000000,133694,8138788.0,106.0,747294,212,50,4,35657,266,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3946,False,3730500,116613,6294161.0,112.0,487899,271,57,1,35645,254,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3947,False,2840000,118628,11620000.0,133.0,3514051,6951,687,1,35648,257,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3948,False,60000000,82682,105200903.0,113.0,913356,1282,71,4,35766,9,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3949,False,12000000,98339,2521.0,90.0,283058,166,24,1,35452,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3950,False,20000000,68812,1969193.0,105.0,2484627,3442,259,1,35635,244,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3951,False,2500000,139038,60141683.0,86.0,3175210,4710,173,1,35767,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3952,False,15000000,132232,146497771.0,100.0,28459,52,5,1,35773,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3953,False,100000,145197,444098.0,96.0,295002,630,51,1,35851,94,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3954,False,56000000,98357,19701164.0,109.0,1502455,693,40,2,35774,17,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3955,False,6300000,84336,419953.0,101.0,361055,177,28,1,35433,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3956,False,3550000,77117,48000000.0,124.0,42758,108,2,1,35149,123,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3957,False,6000000,87818,32438988.0,90.0,1551739,2636,403,1,35757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3958,False,35000000,119283,46216641.0,118.0,829532,1496,87,1,35779,22,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3959,False,50000000,60304,224803475.0,88.0,1846934,5317,328,3,35773,16,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3960,False,6500000,87499,2401510.0,116.0,971646,1571,86,1,35907,150,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3961,False,900000,89750,25000.0,97.0,401981,2989,116,1,35279,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3962,False,60000000,58244,8106475.0,104.0,19685,35,8,1,35661,270,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3963,False,30000000,109421,63372757.0,106.0,439783,101,13,3,35794,37,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3964,False,60000000,109491,60052138.0,124.0,4760095,14318,909,1,35800,43,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3965,False,13000000,107811,48065672.0,93.0,1323252,3208,234,1,35816,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3966,False,28000000,112949,97594140.0,115.0,10571715,17780,793,4,35794,37,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3967,False,4000000,85545,911466.0,96.0,113692,78,9,1,35277,251,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
